,x,y,z,tagId,timestamp,dist_to_2
255,2144.0,-441.0,0.0,26376,2018-10-24 16:50:42.698999882,182.6608879864543
256,2181.0,-425.0,0.0,26376,2018-10-24 16:50:42.802999973,194.4659353203023
257,2236.0,-365.0,0.0,26376,2018-10-24 16:50:42.894999981,144.5856147754679
258,2250.0,-415.0,0.0,26376,2018-10-24 16:50:42.986000061,124.04031602668546
259,2239.0,-439.0,0.0,26376,2018-10-24 16:50:43.096999884,86.68333173107735
260,2292.0,-406.0,0.0,26376,2018-10-24 16:50:43.184000015,116.96580696938743
261,2277.0,-397.0,0.0,26376,2018-10-24 16:50:43.299000025,245.3507693079441
262,2276.0,-353.0,0.0,26376,2018-10-24 16:50:43.384000063,323.21045775160184
263,2181.0,-431.0,0.0,26376,2018-10-24 16:50:43.471999884,278.53904573685895
264,2236.0,-314.0,0.0,26376,2018-10-24 16:50:43.578999996,226.29626598775332
265,2164.0,-413.0,0.0,26376,2018-10-24 16:50:43.668999910,139.61733416735902
266,2061.0,-383.0,0.0,26376,2018-10-24 16:50:43.779000044,391.52266856466946
267,2319.0,-342.0,0.0,26376,2018-10-24 16:50:43.868999958,243.70679104202247
268,2258.0,-482.0,0.0,26376,2018-10-24 16:50:43.960000038,339.24917096435183
269,2251.0,-365.0,0.0,26376,2018-10-24 16:50:44.065000057,207.0024154448445
270,2168.0,-329.0,0.0,26376,2018-10-24 16:50:44.150000095,201.40506448448608
271,2303.0,-416.0,0.0,26376,2018-10-24 16:50:44.273999929,385.24926995388324
272,2134.0,-343.0,0.0,26376,2018-10-24 16:50:44.368000031,388.23188946813735
273,2259.0,-385.0,0.0,26376,2018-10-24 16:50:44.460000038,69.58448102845921
274,2329.0,-457.0,0.0,26376,2018-10-24 16:50:44.563999891,200.26232796010336
275,2274.0,-444.0,0.0,26376,2018-10-24 16:50:44.651000023,46.8187996428785
276,2271.0,-385.0,0.0,26376,2018-10-24 16:50:44.747999907,130.49521064008442
277,2259.0,-449.0,0.0,26376,2018-10-24 16:50:44.848000050,80.00624975587844
278,2248.0,-461.0,0.0,26376,2018-10-24 16:50:44.934999943,68.6804193347711
279,2245.0,-444.0,0.0,26376,2018-10-24 16:50:45.019999981,84.64632301523794
280,2247.0,-428.0,0.0,26376,2018-10-24 16:50:45.119999886,136.12494260788506
281,2273.0,-427.0,0.0,26376,2018-10-24 16:50:45.223999977,62.93647591023825
282,2262.0,-441.0,0.0,26376,2018-10-24 16:50:45.325999975,84.17244204607586
